541;204;7;2018-06-23 22:16:38;"Paste";2,20
542;204;7;2018-06-23 22:16:55;"Zylkene";32,00
543;205;1;2018-05-30 23:00:30;"Visite";33,00
544;205;3;2018-05-30 23:00:41;"Injektion";6,00
545;205;6;2018-05-30 23:01:03;"Hustensaft";14,70
546;206;1;2018-06-18 23:09:52;"Kontrolle";19,00
547;206;1;2018-06-18 23:10:01;"Infusion mit Injektionen";27,40
548;206;6;2018-06-18 23:10:20;"homöopathische Medis";11,00
549;206;6;2018-06-18 23:10:49;"Dia dog, Käsepappeltee, Barfplv, Leberpaste";34,80
550;206;3;2018-06-21 23:11:12;"Injektionen";15,00
551;206;1;2018-06-22 23:12:49;"Blutabnahme";17,00
552;206;1;2018-06-22 23:13:23;"Blutzellen, Blutenzyme";46,90
553;206;2;2018-06-22 23:14:07;"Gastro- Pankreas- Profil im Blut";62,80
554;206;2;2018-06-22 23:14:56;"Durchfallprolfil im Kot mit Elastase";124,70
555;206;3;2018-06-22 23:15:27;"Injektionen";20,00
556;206;3;2018-06-23 23:16:02;"Injektion und Diätfutter";18,70
557;206;6;2018-06-25 23:16:27;"Folsan-Tbl und Diätfutter";25,50
558;206;7;2018-07-05 19:39:09;"Diätfutter";34,50
559;208;1;2018-07-05 19:39:54;"Impfung";43,00
560;209;1;2018-07-16 10:21:39;"Visite mit wimpernartige Haare aus den Meibomschen Drüsen gezupft";33,00
561;209;6;2018-07-16 10:21:43;"Augensalben";22,20
562;210;1;2018-03-20 09:51:28;"Mundhygenie mit Politur";115,00
563;210;1;2018-03-20 09:51:34;"6x Zahn-Röntgen";70,00
564;210;1;2018-03-20 09:51:51;"2x chirurgische Lappenextraktion";142,00
565;210;1;2018-03-20 09:53:17;"3x Zahnextraktionen";36,00
566;210;3;2018-03-20 09:53:53;"Depo-Antibiotika Injektion";17,50
567;210;3;2018-03-20 09:54:14;"Schmerz-Injektion";4,80
568;210;6;2018-03-20 09:54:45;"Loxicom.lösung";12,50
569;211;1;2018-07-25 18:11:26;"Narkose";70,00
570;211;1;2018-07-25 18:11:31;"1x chirurgische Canini-Extraktion";120,00
571;211;1;2018-07-25 18:12:00;"1x Zahnextraktion und 2x Wurzelresten-Extraktion";46,00
572;211;3;2018-07-25 18:12:36;"Depo-Antibiotica";11,50
573;211;3;2018-07-25 18:13:12;"Schmerz-Injektion";4,20
574;211;6;2018-07-25 18:13:38;"Loxicom";11,90
576;213;1;2018-07-16 21:18:08;"Visite";33,00
577;213;1;2018-07-16 21:19:00;"Blutabnahme, Blutzellen, Blutenzyme";99,00
578;213;1;2018-07-16 21:19:18;"Schilddrüsenuntersuchung";80,10
579;213;1;2018-07-16 21:19:55;"Infusion mit Injektionen";35,50
580;213;6;2018-07-16 21:20:24;"Pulmostat, Metacamtbl";29,10
581;213;1;2018-07-20 21:20:49;"Abdomen-Ultraschall";60,00
582;214;1;2018-07-26 21:30:10;"Röntgen der LWS und Hüfte, da Probleme beim Stiegensteigen";75,00
583;214;6;2018-07-26 21:30:27;"Dasuquin";64,90
584;215;1;2018-07-19 21:37:40;"Notdienst, re VE: Daumenkrallefraktur";62,00
585;215;3;2018-07-19 21:37:49;"Injektionen";14,50
586;215;1;2018-07-19 21:38:37;"Verband";17,00
587;215;1;2018-07-20 21:39:04;"Verbandswechsel";17,00
588;215;6;2018-07-20 21:39:25;"Verbandsmaterial";20,20
589;215;6;2018-07-20 21:39:46;"Antibiotika und Schmerztbl";13,00
590;215;1;2018-07-26 21:40:05;"Verbandswechsel";17,00
591;215;3;2018-07-26 21:40:41;"Injektion";5,50
592;215;6;2018-07-26 21:40:55;"Tbl und VB-Material";3,00
593;215;1;2018-07-28 21:41:06;"VBW";17,00
594;215;6;2018-07-28 10:35:05;"Verbandsmaterial";4,50
595;216;1;2018-09-04 10:32:31;"Visite, Sedierung, 3x chirurgische Wundversorgung, 2x Injektionen";183,00
596;216;1;2018-09-06 10:33:34;"Kontrolle, Injektionen, Medikamente";44,50
597;217;1;2018-08-08 17:30:50;"Blutabnahme und Futtermittel-Allergietest, wegen chronischem Durchfall";142,00
598;217;8;2018-08-08 17:31:05;"homöopathische Anamnese, da Allergien schulmedizinisch nicht gezielt therapierbar sind";120,00
599;217;6;2018-09-14 17:32:12;"homöopathisches Mittel";11,50
600;218;1;2018-09-28 18:43:23;"Blutabnahem, Blutzellen und Blutenzyme";77,00
601;219;1;2018-10-01 11:26:23;"Visite";33,00
602;219;3;2018-10-01 11:26:29;"Injektionen";10,90
603;219;6;2018-10-01 11:26:42;"Antibiotika Tbl";9,50
604;219;6;2018-10-01 11:26:59;"Entzündungstbl";7,40
605;219;7;2018-10-01 11:27:08;"Canipulmin-Hustensaft";14,90
606;221;1;2018-10-01 11:28:43;"Visite";33,00
607;221;3;2018-10-01 11:28:48;"Injektionen";10,90
608;221;6;2018-10-01 11:28:58;"Antibiotika und Entzündungstbl";16,90
609;221;7;2018-10-01 11:29:10;"CanipulminHustensaft";14,90
610;222;1;2018-10-01 11:32:18;"Visite";33,00
611;222;3;2018-10-01 11:32:22;"Injektionen";10,90
612;222;6;2018-10-01 11:32:29;"Antibiotika und Entzündungstbl";16,90
613;222;7;2018-10-01 11:32:40;"Canipulmin Hustensaft";14,90
614;223;1;2018-10-01 17:04:44;"Visite";33,00
615;223;1;2018-10-01 17:04:49;"Injektionen";10,90
616;223;6;2018-10-01 17:05:01;"Antibiotika und Entzündungstabletten";16,90
617;223;7;2018-10-01 17:05:12;"Canipulmin Hustensaft";14,90
618;224;1;2018-10-01 17:09:01;"Visite";33,00
619;224;3;2018-10-01 17:09:05;"Injektionen";10,90
620;224;6;2018-10-01 17:09:13;"Antibiotika und Entzündungstabletten";16,90
621;224;7;2018-10-01 17:09:28;"Canipulmin Hustensaft";14,90
622;225;1;2018-05-24 15:07:41;"Mundhygenie mit Politur und Sedierung
Krallen schneiden";160,00
623;226;1;2018-05-24 15:11:27;"Mundhygenie mit Politur und Sedierung
Krallen schneiden";160,00
624;227;1;2018-05-24 15:13:15;"Mundhygenie mit Politur und Sedierung, 
Krallen schneiden";160,00
625;228;6;2018-10-03 12:19:39;"2x Bravecto-Tbl, Drontal plus";62,90
626;229;6;2018-10-04 16:41:04;"Prascend, 160 STk
minus 15 % Rabatt";254,40
627;229;6;2018-10-04 16:41:15;"minus Medikament";-63,00
628;229;6;2018-10-04 16:44:00;"minus Medikament";-27,70
629;229;6;2018-10-04 16:44:33;"minus Medikament";-9,30
630;229;6;2018-10-04 16:44:45;"minus Medikament";-48,00
631;229;6;2018-10-04 16:44:58;"minus Medikament";-21,00
632;229;6;2018-10-04 16:45:14;"minus Medikament";-1,00
633;230;1;2018-10-05 15:22:35;"Futtermittel-Allergietest";120,00
634;231;1;2018-10-05 20:17:44;"Kastration";200,00
635;231;6;2018-10-05 20:17:49;"Antibiotika, Schmerztbl";14,30
636;232;1;2018-10-05 20:20:21;"Kastration";200,00
637;232;6;2018-10-05 20:20:25;"Antibiotica, Schmerztbl";14,30
638;233;1;2018-10-08 10:23:04;"Visite";33,00
639;233;3;2018-10-08 10:23:07;"Injektionen";10,50
640;233;6;2018-10-08 10:23:15;"Antibiotika und Dia dog";15,00
641;233;7;2018-10-08 10:23:26;"GastroIntestinal Feuchtfutter";15,00
642;234;1;2018-10-31 17:27:23;"Blutabnahme";19,00
643;234;1;2018-10-31 17:27:54;"Blutzellen";26,00
644;234;1;2018-10-31 17:28:07;"Blutenzyme";60,00
645;234;6;2018-10-31 17:28:19;"Drontal plus";3,70
646;234;6;2018-10-31 17:29:10;"Bravecto TBL Floh und Zeckenprophylaxe";29,60
647;235;1;2018-11-02 16:18:32;"Visite Hund";33,00
648;235;3;2018-11-02 16:18:41;"Injektionen";8,30
649;235;6;2018-11-02 16:18:58;"Tbl, Hustensaft";28,50
650;235;3;2018-11-05 16:19:21;"Injektion";5,00
651;235;3;2018-11-07 16:20:13;"Injektion";5,00
652;235;3;2018-11-09 16:20:33;"Injektion";5,00
653;236;1;2018-10-04 19:18:29;"Vaccination without Rabies";52,00
654;236;1;2018-10-04 19:18:54;"Chip-Registration";17,00
655;236;1;2018-11-13 19:19:41;"Impfung with Rabies";82,00
656;236;6;2018-11-13 19:20:08;"Adavantix - Flöhe, Zecken, Insekten";42,40
657;237;1;2018-11-14 10:40:45;"Visite";33,00
658;237;1;2018-11-14 10:40:59;"Infusion mit 5 Injektionen";32,30
659;237;6;2018-11-14 10:41:09;"Antibiotika";5,00
660;237;7;2018-11-14 10:41:40;"Dia dog";10,80
661;237;6;2018-11-14 10:42:04;"Bifidozoon";13,20
662;238;6;2018-05-17 11:22:59;"Medikamente";16,50
663;239;1;2018-07-06 11:29:23;"Visite";35,00
664;239;1;2018-07-06 11:29:34;"Röntgen";42,00
665;239;3;2018-07-06 11:31:08;"3x Injektionen";12,80
666;239;6;2018-07-06 11:31:30;"2x Medikamente";13,30
667;240;1;2018-09-13 11:39:34;"Kontrolle";25,00
668;240;1;2018-09-13 11:39:45;"2x Röntgen";60,00
669;241;1;2018-09-28 12:02:41;"Rest von Zahn-RÖ und Zahn-OP mit Narkose";93,80
670;242;1;2018-12-04 11:05:00;"Visite";33,00
671;242;6;2018-12-04 11:05:15;"Augensalbe";5,40
672;243;1;2018-12-06 15:03:03;"Mundhygenie mit Politur und Narkose";150,00
673;244;1;2018-12-27 20:21:20;"Visite";31,00
674;244;3;2018-12-27 20:21:24;"Injektionen, Antibiotika, Metacam";10,50
675;244;1;2018-12-27 20:21:35;"Röntgen";55,00
676;244;6;2018-12-27 20:22:03;"Medikamente";32,70
677;245;1;2018-12-29 10:34:10;"Visite";33,00
678;245;3;2018-12-29 10:34:23;"Depo-AB, Metacam";14,30
679;246;1;2019-01-02 17:35:54;"Jahresimpfung ohne Tollwut";52,00
680;246;6;2019-01-02 17:35:59;"Drontal plus";3,70
681;247;1;2019-01-05 18:44:15;"RCP-Impfung";42,00
685;249;1;2018-12-14 16:18:01;"Kontrolle";23,00
686;249;6;2018-12-14 16:18:07;"Augensalbe";3,30
687;249;1;2089-12-21 16:18:32;"Kontrolle";17,00
688;250;1;2018-10-04 23:13:46;"SHLPPi-Impfung";52,00
689;250;1;2018-10-04 23:13:51;"Chip-Registrierung";17,00
690;251;1;2018-11-23 23:16:12;"SHLPPi-Auffrischungsimpfung, Tollwut-Impfung";82,00
691;251;6;2018-11-23 23:16:28;"4x Advantix (Floh-und Zeckenmittel)";42,40
696;253;1;2018-11-23 23:24:37;"Visite";33,00
697;253;1;2018-11-23 23:24:41;"Blutabnahme, Blutzellen, Blutenzyme";76,00
698;253;3;2018-11-23 23:25:01;"Injektion";7,50
699;253;6;2018-11-23 23:25:25;"Medikamente";9,10
700;254;7;2019-02-08 22:56:58;"6 x 400g Obesity Feuchtfutter";18,00
701;255;1;2019-02-02 23:02:34;"Visite mit Krallen, Ohren, Analdrüsen";33,00
702;255;6;2019-02-08 23:02:40;"Fortekor 2,5 mg";37,90
703;255;6;2019-02-08 23:03:07;"Zylkene 75 mg";12,00
704;255;7;2019-02-08 23:03:19;"Diätfutter wegen Allergie";32,00
705;256;1;2018-12-20 22:50:30;"SHLPPi - Impfung";52,00
706;257;1;2018-12-20 22:53:58;"Jahresimpfung mit SHLPPi";52,00
707;258;1;2019-02-02 22:55:18;"Visite";33,00
708;258;3;2019-02-02 23:01:53;"Injektionen";10,50
709;258;6;2019-02-02 23:02:08;"Antibiotika-TBL und Entzündungsmittel";20,60
710;258;1;2019-02-02 23:02:29;"Punktion einer Zyste an linken Vorderextremität";23,00
711;259;1;2019-02-02 23:07:46;"Jahresimpfung mit SHLPPi";52,00
712;259;1;2019-02-02 23:08:04;"Blutabnahme, Blutzellen, Blutenzyme";84,00
713;259;6;2019-02-02 23:09:42;"Fortekor, Up card, Tobrex-AS,";66,10
714;261;1;2019-02-14 09:45:13;"Visite";33,00
715;261;1;2019-02-14 09:45:23;"Blutabnahme und Blutenzyme";35,00
716;261;3;2019-02-14 09:45:30;"Injektionen";23,70
717;261;6;2019-02-14 09:45:52;"Novalgintropfen";6,90
718;262;7;2019-03-05 17:59:32;"Diätfutter für Futtermittelunverträglichkeit";24,80
719;262;1;2019-03-05 17:59:38;"Analdrüsen ausgedrückt, waren verstopft";15,00
720;263;1;2018-10-08 21:35:29;"Visite";33,00
721;263;6;2018-10-08 21:35:57;"Auriclean, Oto Actea, Otysan";43,80
722;263;1;2018-10-12 21:36:18;"Kontrolle";25,00
723;263;1;2018-10-18 21:37:17;"Kontrolle";17,00
724;263;6;2018-10-18 21:37:46;"Ohrentropfen";9,00
725;263;1;2018-10-27 21:38:08;"Kontrolle";21,00
726;263;6;2018-10-27 21:38:50;"Actea oto";14,90
727;263;7;2018-10-27 21:39:22;"Diätfutter Pferd";37,90
728;264;1;2018-11-02 21:42:54;"Kontrolle";17,00
729;264;6;2018-11-02 21:43:01;"Imun Stim Tbl, Rimadyltbl";25,70
730;264;7;2018-11-02 21:43:27;"Diätfutter Pferd";5,90
731;264;1;2018-11-06 21:44:14;"Anamnese homöopathisch";107,00
732;264;6;2018-11-06 21:44:55;"Drontal plus";3,70
733;264;6;2018-11-10 21:45:21;"Auriclean, Arzneimittel homöopathisch";26,00
734;264;7;2018-11-10 21:45:53;"Diätfutter Pferd";20,50
735;264;7;2018-11-24 21:46:32;"Diätfutter Pferd";63,70
736;265;1;2018-12-01 21:49:32;"Kontrolle";17,00
737;265;7;2018-12-01 21:49:39;"Diätfutter Pferd";24,60
738;265;7;2018-12-19 21:50:03;"Diätfutter Pferd";34,90
739;265;7;2018-12-28 21:51:03;"Diätfutter Pferd";32,80
740;265;1;2019-01-05 21:51:38;"Kontrolle";25,00
741;265;6;2019-01-05 21:52:09;"Auriclean";15,00
742;265;6;2019-01-15 21:52:34;"Gentax-Augensalbe";6,50
743;265;7;2019-01-15 21:53:03;"Diätfutter Pferd";32,80
744;265;1;2019-01-31 21:53:32;"Obstipation";27,00
745;265;6;2019-01-31 21:53:59;"2x Mikroklist";2,40
746;265;7;2019-02-21 21:54:35;"Diätfutter Pferd";55,50
747;266;1;2019-02-21 11:24:35;"Visite";33,00
748;266;3;2019-02-21 11:24:43;"Injektionen";19,20
749;266;6;2019-02-21 11:25:02;"Tabletten";5,00
750;266;7;2019-02-21 11:25:23;"Diätfutter für Durchfall";4,40
751;267;7;2019-04-01 10:13:03;"Obesity Feuchtfutter";15,00
752;268;1;2019-03-12 22:21:08;"Mundhygenie mit Politur und Sedierung";120,00
753;268;1;2019-03-12 22:21:16;"Augenuntersuchung";25,00
754;268;1;2019-03-12 22:21:43;"Analdrüsen ausgedrückt";15,00
755;268;6;2019-03-12 22:22:05;"Gentax-Augentropfen";6,60
756;269;1;2019-03-27 22:34:15;"Visite";33,00
757;269;6;2019-04-27 22:34:19;"Pulmostat";20,60
758;269;6;2019-03-27 22:34:38;"ImunStim Tbl";20,20
759;269;6;2019-03-27 22:35:12;"Engystoltbl";3,70
760;270;1;2019-03-30 09:03:14;"Visite";33,00
761;270;3;2019-03-30 09:03:19;"Injektionen";12,50
762;270;6;2019-03-30 09:03:42;"Medikamente";3,80
763;270;3;2019-04-01 09:04:05;"Injektion";5,00
764;270;3;2019-04-03 09:04:28;"Injektion";5,00
765;270;3;2019-04-05 09:05:21;"Injektion";5,00
766;271;1;2019-04-09 14:27:56;"Leukoseimpfung";45,00
767;272;1;2019-04-08 10:49:32;"Visite, Erbrechen, Durchfall, IKT 39°C, Laryngitis mit Husten";33,00
768;272;3;2019-04-08 10:49:38;"Injektionen";16,30
769;272;6;2019-04-08 10:50:39;"Medikamente";12,90
770;272;3;2019-04-10 10:51:25;"Injektionen";12,00
771;272;3;2019-04-12 10:51:43;"Injektionen";8,00
772;272;2;2019-04-12 10:52:02;"Labor - Stuhlprobe";106,50
773;272;3;2019-04-13 10:52:19;"Injektionen";10,00
774;274;1;2019-05-07 12:43:43;"Visite";31,00
775;274;3;2019-05-07 12:43:49;"Injektionen, Prevomax, Pantoloc, Antibiotica";12,50
776;274;6;2019-05-07 12:44:17;"Dia dog&cat, Famotidin";14,80
777;275;1;2019-05-08 10:33:58;"Kontrolle";25,00
778;275;6;2019-05-08 10:34:03;"Gentax-Augensalbe";6,60
779;276;1;2019-03-05 10:45:06;"Visite";31,00
780;276;3;2019-03-05 10:45:11;"Injektionen";10,50
781;276;6;2019-03-05 10:45:37;"Sucralfat";1,90
782;276;6;2019-03-05 10:46:01;"Cereniatbl";6,90
783;276;7;2019-03-05 10:46:56;"Bezopet-Paste";14,30
784;277;1;2019-05-29 22:35:18;"Visite: schleimigen - gelblichen Ausfluß, verklebte Vulvahaare, Inappetenz, matt und apthisch.";33,00
785;277;2;2019-05-29 22:35:31;"Blutabnahme, Blutzellen und Blutentzyme";72,00
786;277;3;2019-05-29 22:36:11;"Injektionen";10,50
787;277;2;2019-05-29 22:41:12;"Ultraschall";45,00
788;277;1;2019-05-31 22:44:56;"Ovarhysterektomie";360,00
789;278;1;2019-06-06 22:59:55;"Visite";33,00
790;278;1;2019-06-06 23:00:04;"Blutuntersuchung und Harnuntersuchung";123,40
791;278;3;2019-06-06 23:00:30;"Injektionen";12,50
792;278;6;2019-06-06 23:00:50;"Medikamente";16,20
793;279;1;2019-05-27 13:18:30;"Visite";33,00
794;279;3;2019-05-27 13:18:36;"Injektion";6,50
795;279;6;2019-05-27 13:18:52;"Malaseb Shampoo";36,20
796;279;6;2019-05-27 13:19:18;"Decodermsalbe, Whipets Tücher, Tbl";40,20
797;280;1;2019-06-21 09:46:54;"4x Verbandswechsel mit Bad";80,00
798;280;1;2019-06-21 09:47:14;"Injektionen";30,00
799;280;1;2019-06-21 09:47:32;"Feiertagszuschlag";20,00
800;280;6;2019-06-21 09:47:44;"Pfotensalbe";3,20
801;281;1;2019-06-28 22:10:34;"Visite";33,00
802;281;3;2019-06-28 22:10:51;"Injektionen";12,50
803;281;6;2019-06-28 22:11:51;"Medikamente";6,20
804;282;1;2019-07-11 19:09:34;"Jahresimpfung";90,00
805;282;1;2019-07-11 19:09:43;"Röntgen und Ultraschall von Abdomen";112,00
806;283;1;2019-05-04 14:00:24;"Visite";31,00
807;283;1;2019-05-04 14:00:29;"Blutabnahme, Blutzellen, Blutenzyme";66,00
808;283;3;2019-05-04 14:00:49;"Depo-AB, Prevomax, Pantoloc";30,50
809;283;6;2019-05-04 14:01:26;"Famotidin, Paste";3,00
810;284;1;2019-08-01 11:05:53;"Visite, Krallen schneiden, Analdrüsen ausgedrückt";33,00
811;284;6;2019-08-01 11:05:58;"Surolan";13,00
812;285;1;2019-08-01 11:58:10;"Visite";33,00
813;285;6;2019-08-01 11:58:14;"2x Isaderm Hautsalbe";32,80
814;285;6;2019-08-01 11:58:21;"Rimadyltbl";8,50
815;286;1;2019-08-01 19:42:32;"Visite";33,00
816;286;3;2019-08-01 19:42:37;"Baytril, Novalgin, Prevomax, Pantoloc - Injektionen";17,20
817;286;6;2019-08-01 19:42:46;"Antibiotica-TBL";3,30
818;287;1;2019-08-02 16:32:35;"Visite";33,00
819;287;3;2019-08-02 16:32:39;"Injektionen";9,80
820;287;6;2019-08-02 16:32:47;"Loxicom";16,40
821;287;6;2019-08-02 16:32:58;"Noroclavtbl";0,90
822;287;3;2019-08-05 09:59:44;"Injektionen";15,00
823;287;6;2019-08-05 09:59:50;"Gentax-AT";6,60
824;288;1;2019-08-05 23:42:39;"Injektionen vom 05.08.2019 bis 08.08.2019";30,00
825;289;1;2019-08-08 23:45:26;"Narkose";60,00
826;289;1;2019-08-08 23:45:33;"Operation an Hinterextremität und Vorderextremität";110,00
827;289;1;2019-08-08 23:45:51;"Histologie incl Bote";79,00
828;289;3;2019-08-08 23:46:26;"Injektion";5,00
829;289;1;2019-08-08 23:46:43;"Verband";7,00
830;289;3;2019-08-12 23:47:04;"Injektionen und Verband";17,00
831;289;3;2019-08-14 18:09:14;"Injektionen und Verband";17,00
832;289;3;2019-08-16 18:09:28;"Injektionen und Verband";17,00
833;290;1;2019-09-19 18:01:10;"Visite";31,00
834;290;6;2019-09-19 18:01:16;"Dentisept";9,10
835;291;1;2019-10-08 18:22:30;"Visite";33,00
836;291;6;2019-10-08 18:22:35;"Rimadyltbl, Blasentee";9,40
837;291;2;2019-10-08 18:22:45;"Harn-Labor";31,80
838;292;1;2019-10-11 20:39:10;"Visite, streckt sich zu Hause";33,00
839;292;1;2019-10-11 20:39:14;"Blutabnahme und Lip, keine Pankreatitis";24,00
840;292;3;2019-10-11 20:39:25;"Injektionen";14,50
841;292;6;2019-10-11 20:39:42;"Noroclav, Novalgintbl, Immunsystemtbl";36,30
842;292;6;2019-10-11 20:41:19;"Gentax-AS";6,60
843;293;1;2019-11-04 12:20:00;"Jahresimpfung ohne TW";60,00
844;293;6;2019-11-04 12:20:04;"Drontal plus";3,80
845;294;2;2019-10-18 10:04:24;"Harn-Labor";31,60
846;295;1;2019-11-11 11:31:42;"Visite, Krallen schneiden, Ohren reinigen, Konjunktivitis";33,00
847;296;6;2019-01-10 16:39:03;"Benazecare-Tbl";56,20
848;297;1;2019-04-02 16:40:19;"Visite";33,00
849;297;1;2019-04-02 16:40:26;"Blutuntersuchung";87,00
850;297;4;2019-04-02 16:40:54;"Röntgen";52,00
851;297;3;2019-04-02 16:41:15;"Injektionen";18,70
852;297;6;2019-04-02 16:42:00;"Medikamente";48,90
853;298;6;2019-11-13 16:43:50;"Benazecare 20 mg, Bravecto";92,90
854;299;1;2019-07-11 16:46:28;"Visite";33,00
855;299;3;2019-07-11 16:47:09;"Injektionen";20,50
856;299;6;2019-07-11 16:47:41;"Propalin";40,90
857;299;6;2019-11-13 16:48:11;"Antibiotika, Dia dog, Enteroferment,
Auriclean";52,10
858;300;1;2019-11-05 16:50:09;"Visite";33,00
859;300;6;2019-11-05 16:50:14;"Dasuquin, Dexboron, Auriclean";119,20
860;301;6;2019-11-13 16:52:24;"Propalin, Dexboron, Benazecare";149,90
861;302;6;2019-09-02 13:02:52;"Drontal plus 2x";7,60
862;302;6;2019-09-02 13:02:57;"Bravecto 2x";56,40
863;303;6;2019-12-02 20:11:02;"Bravecto";28,20
