281;4711;6687;2019;30;2019-07-02 00:00:00;"Wien";"Vomitus und Diarrhoe";"Betrag  offen";51,70;43,56;7,58;0,00;0,56
282;3232;7556;2019;31;2019-07-16 00:00:00;"Wien";"Impfung, Kontrolle der Cystitis";"Betrag bar erhalten.";202,00;168,33;33,67;0,00;0,00
283;4545;6432;2019;32;2019-07-17 00:00:00;"Wien";"Erkältung, Niesen, Husten und Erbrechen";"Betrag offen";130,50;108,98;21,25;0,00;0,27
284;5185;7450;2019;33;2019-08-01 00:00:00;"Wien";"Otitis externa, links";"Betrag bar erhalten.";46,00;39,32;5,50;0,00;1,18
285;3232;7556;2019;34;2019-08-01 00:00:00;"Wien";"Dermatitis";"BA bezahlt";74,30;65,05;5,50;0,00;3,75
286;4711;6687;2019;35;2019-08-01 00:00:00;"Wien";"Diarrhoe mit Vomitus";"Betrag offen";53,50;44,83;8,37;0,00;0,30
287;3491;4712;2019;36;2019-08-02 00:00:00;"Wien";"Laryngitis und Konjunktivitis";"Betrag bar erhalten.";81,70;69,89;9,63;0,00;2,17
288;4711;6687;2019;37;2019-08-13 00:00:00;"Wien";"Diarrhoe mit Vomitus, Kontrollen zur Rechnung 35";"Betrag offen";30,00;25,00;5,00;0,00;0,00
289;4711;6687;2019;38;2019-08-13 00:00:00;"Wien";"Mastozytom Grad 1 an HE und Mucoidcyste an VE";"Betrag offen";312,00;260,00;52,00;0,00;0,00
290;4423;6233;2019;39;2019-09-19 00:00:00;"Wien";"Gingivitis";"Betrag bar erhalten.";40,10;34,10;5,17;0,00;0,83
291;5500;7934;2019;40;2019-10-08 00:00:00;"Wien";"Harn-Inkontinenz";"Betrag mit Visa erhalten.";74,20;62,55;10,80;0,00;0,85
292;5185;7450;2019;41;2019-10-11 00:00:00;"Wien";"Erkältung mit Fieber, Inappetenz, Konjunktivitis";"Betrag bar erhalten.";114,40;98,58;11,92;0,00;3,90
293;3520;4756;2019;52;2019-11-04 00:00:00;"Wien";"Impfung und Entwurmung";"Betrag bar erhalten.";63,80;53,45;10,00;0,00;0,35
294;3232;7556;2019;43;2019-11-06 00:00:00;"Wien";"VD auf Cystitis";"Betrag bar erhalten.";31,60;26,33;5,27;0,00;0,00
295;4745;6752;2019;44;2019-11-11 00:00:00;"Wien";"Konjunktivitis";"Betrag bar erhalten.";33,00;27,50;5,50;0,00;0,00
296;1699;3184;2019;45;2019-11-13 00:00:00;"Wien";"Herzinsuffizienz";"Betrag bar erhalten.";56,20;51,09;0,00;0,00;5,11
297;1699;3184;2019;46;2019-11-13 00:00:00;"Wien";"Atemnot, Herzinsuffizienz, Bronchitis";"Betrag bar erhalten.";239,60;203,37;31,78;0,00;4,45
298;1699;3184;2019;47;2019-11-13 00:00:00;"Wien";"Herzinsuffizienz";"Betrag bar erhalten.";92,90;84,45;0,00;0,00;8,45
299;1699;3184;2019;48;2019-11-13 00:00:00;"Wien";"Diarrhoe, Inkontinenz";"Betrag bar erhalten.";146,50;129,13;8,92;0,00;8,45
300;1699;3184;2019;49;2019-11-13 00:00:00;"Wien";"Spondylarthrose, Coxarthrose, Otitis";"Betrag bar erhalten.";152,20;135,86;5,50;0,00;10,84
301;1699;3184;2019;50;2019-11-13 00:00:00;"Wien";"Inkontinenz, Herzinsuffizienz, Arthrose";"Betrag bar erhalten.";149,90;136,27;0,00;0,00;13,63
302;4745;6752;2019;51;2019-12-02 00:00:00;"Wien";"Entwurmung und Floh-Zeckenprophylaxe";"Betrag bar erhalten";64,00;58,18;0,00;0,00;5,82
303;4745;6752;2019;53;2019-12-02 00:00:00;"Wien";"entwurmung";"Betrag bar erhalten.";0,00;0,00;0,00;0,00;0,00
